Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request_Date,Request_Hour,Request_Day,Ride_Duration_Minutes,Time_Slot,Ride_Category
3744,Airport,21,Trip Completed,2016-07-13 20:28:11,2016-07-13 21:22:42,2016-07-13,20,Wednesday,54.516666666666666,Evening,Average Ride
4433,Airport,21,Trip Completed,2016-07-14 08:26:32,2016-07-14 09:12:02,2016-07-14,8,Thursday,45.5,Morning,Average Ride
6039,Airport,21,Trip Completed,2016-07-15 13:11:04,2016-07-15 13:38:01,2016-07-15,13,Friday,26.95,Afternoon,Short Ride
6543,City,21,Trip Completed,2016-07-15 20:54:20,2016-07-15 22:12:36,2016-07-15,20,Friday,78.26666666666667,Evening,Long Ride
110,City,22,Trip Completed,2016-07-11 05:05:00,2016-07-11 06:06:00,2016-07-11,5,Monday,61.0,Morning,Long Ride
362,City,22,Trip Completed,2016-07-11 08:01:00,2016-07-11 09:18:00,2016-07-11,8,Monday,77.0,Morning,Long Ride
666,Airport,22,Trip Completed,2016-07-11 13:02:00,2016-07-11 13:45:00,2016-07-11,13,Monday,43.0,Afternoon,Short Ride
926,City,22,Trip Completed,2016-07-11 18:28:00,2016-07-11 19:34:00,2016-07-11,18,Monday,66.0,Evening,Long Ride
1180,Airport,22,Trip Completed,2016-07-11 21:01:00,2016-07-11 22:14:00,2016-07-11,21,Monday,73.0,Night,Long Ride
1900,City,22,Trip Completed,2016-07-12 10:32:00,2016-07-12 11:42:00,2016-07-12,10,Tuesday,70.0,Morning,Long Ride
2506,City,22,Trip Completed,2016-07-12 21:01:00,2016-07-12 21:38:00,2016-07-12,21,Tuesday,37.0,Night,Short Ride
3064,City,22,Trip Completed,2016-07-13 08:02:03,2016-07-13 08:58:46,2016-07-13,8,Wednesday,56.71666666666667,Morning,Average Ride
3327,Airport,22,Trip Completed,2016-07-13 12:24:41,2016-07-13 13:23:39,2016-07-13,12,Wednesday,58.96666666666667,Afternoon,Average Ride
3601,City,22,Trip Completed,2016-07-13 18:39:00,2016-07-13 19:29:07,2016-07-13,18,Wednesday,50.11666666666667,Evening,Average Ride
4768,Airport,22,Trip Completed,2016-07-14 15:39:24,2016-07-14 16:49:03,2016-07-14,15,Thursday,69.65,Afternoon,Long Ride
5142,City,22,Trip Completed,2016-07-14 20:17:51,2016-07-14 20:48:58,2016-07-14,20,Thursday,31.116666666666667,Evening,Short Ride
5366,Airport,22,Trip Completed,2016-07-14 23:27:22,2016-07-15 00:19:50,2016-07-14,23,Thursday,52.46666666666667,Night,Average Ride
5575,City,22,Trip Completed,2016-07-15 05:53:55,2016-07-15 06:50:02,2016-07-15,5,Friday,56.11666666666667,Morning,Average Ride
5902,City,22,Trip Completed,2016-07-15 09:52:57,2016-07-15 10:37:05,2016-07-15,9,Friday,44.13333333333333,Morning,Short Ride
6694,Airport,22,Trip Completed,2016-07-15 22:45:44,2016-07-15 23:17:53,2016-07-15,22,Friday,32.15,Night,Short Ride
523,Airport,23,Trip Completed,2016-07-11 09:48:00,2016-07-11 10:37:00,2016-07-11,9,Monday,49.0,Morning,Average Ride
747,City,23,Trip Completed,2016-07-11 15:53:00,2016-07-11 16:43:00,2016-07-11,15,Monday,50.0,Afternoon,Average Ride
1371,Airport,23,Trip Completed,2016-07-12 00:22:00,2016-07-12 01:33:00,2016-07-12,0,Tuesday,71.0,Late Night,Long Ride
1553,City,23,Trip Completed,2016-07-12 06:09:00,2016-07-12 07:09:00,2016-07-12,6,Tuesday,60.0,Morning,Long Ride
1692,Airport,23,Trip Completed,2016-07-12 07:52:00,2016-07-12 09:01:00,2016-07-12,7,Tuesday,69.0,Morning,Long Ride
2114,City,23,Trip Completed,2016-07-12 16:36:00,2016-07-12 17:21:00,2016-07-12,16,Tuesday,45.0,Afternoon,Average Ride
2742,City,23,Trip Completed,2016-07-13 03:07:37,2016-07-13 03:51:35,2016-07-13,3,Wednesday,43.96666666666667,Late Night,Short Ride
4273,City,23,Trip Completed,2016-07-14 06:17:01,2016-07-14 07:02:28,2016-07-14,6,Thursday,45.45,Morning,Average Ride
4668,City,23,Trip Completed,2016-07-14 12:25:02,2016-07-14 13:34:58,2016-07-14,12,Thursday,69.93333333333334,Afternoon,Long Ride
5425,City,23,Trip Completed,2016-07-15 02:23:56,2016-07-15 03:08:35,2016-07-15,2,Friday,44.65,Late Night,Short Ride
5488,City,23,Trip Completed,2016-07-15 04:53:42,2016-07-15 06:00:16,2016-07-15,4,Friday,66.56666666666666,Late Night,Long Ride
5781,City,23,Trip Completed,2016-07-15 08:35:47,2016-07-15 09:42:27,2016-07-15,8,Friday,66.66666666666667,Morning,Long Ride
5966,Airport,23,Trip Completed,2016-07-15 10:54:27,2016-07-15 11:58:44,2016-07-15,10,Friday,64.28333333333333,Morning,Long Ride
6122,City,23,Trip Completed,2016-07-15 15:26:06,2016-07-15 16:29:40,2016-07-15,15,Friday,63.56666666666667,Afternoon,Long Ride
357,Airport,24,Trip Completed,2016-07-11 08:00:00,2016-07-11 09:08:00,2016-07-11,8,Monday,68.0,Morning,Long Ride
1068,City,24,Trip Completed,2016-07-11 19:52:00,2016-07-11 20:48:00,2016-07-11,19,Monday,56.0,Evening,Average Ride
2689,Airport,24,Trip Completed,2016-07-13 00:34:03,2016-07-13 01:49:08,2016-07-13,0,Wednesday,75.08333333333333,Late Night,Long Ride
2791,City,24,Trip Completed,2016-07-13 04:56:20,2016-07-13 05:33:20,2016-07-13,4,Wednesday,37.0,Late Night,Short Ride
3321,City,24,Trip Completed,2016-07-13 12:23:02,2016-07-13 13:25:14,2016-07-13,12,Wednesday,62.2,Afternoon,Long Ride
3423,Airport,24,Trip Completed,2016-07-13 15:52:07,2016-07-13 16:50:46,2016-07-13,15,Wednesday,58.65,Afternoon,Average Ride
3761,Airport,24,Trip Completed,2016-07-13 20:35:24,2016-07-13 21:39:02,2016-07-13,20,Wednesday,63.63333333333333,Evening,Long Ride
4140,City,24,Trip Completed,2016-07-14 04:48:09,2016-07-14 06:05:01,2016-07-14,4,Thursday,76.86666666666666,Late Night,Long Ride
4656,City,24,Trip Completed,2016-07-14 12:06:27,2016-07-14 12:49:14,2016-07-14,12,Thursday,42.78333333333333,Afternoon,Short Ride
4931,Airport,24,Trip Completed,2016-07-14 18:21:52,2016-07-14 18:54:03,2016-07-14,18,Thursday,32.18333333333333,Evening,Short Ride
5268,City,24,Trip Completed,2016-07-14 21:29:35,2016-07-14 22:30:11,2016-07-14,21,Thursday,60.6,Night,Long Ride
5811,City,24,Trip Completed,2016-07-15 08:46:30,2016-07-15 09:26:33,2016-07-15,8,Friday,40.05,Morning,Short Ride
6139,Airport,24,Trip Completed,2016-07-15 15:45:16,2016-07-15 16:40:41,2016-07-15,15,Friday,55.416666666666664,Afternoon,Average Ride
6333,Airport,24,Trip Completed,2016-07-15 18:41:22,2016-07-15 19:53:29,2016-07-15,18,Friday,72.11666666666666,Evening,Long Ride
773,City,25,Trip Completed,2016-07-11 16:23:00,2016-07-11 17:21:00,2016-07-11,16,Monday,58.0,Afternoon,Average Ride
1123,City,25,Trip Completed,2016-07-11 20:20:00,2016-07-11 21:18:00,2016-07-11,20,Monday,58.0,Evening,Average Ride
2667,Airport,25,Trip Completed,2016-07-12 23:35:00,2016-07-13 00:40:52,2016-07-12,23,Tuesday,65.86666666666666,Night,Long Ride
2833,City,25,Trip Completed,2016-07-13 05:27:26,2016-07-13 06:19:18,2016-07-13,5,Wednesday,51.86666666666667,Morning,Average Ride
3396,City,25,Trip Completed,2016-07-13 14:59:08,2016-07-13 15:57:24,2016-07-13,14,Wednesday,58.266666666666666,Afternoon,Average Ride
3590,City,25,Trip Completed,2016-07-13 18:31:29,2016-07-13 19:31:56,2016-07-13,18,Wednesday,60.45,Evening,Long Ride
3762,City,25,Trip Completed,2016-07-13 20:38:10,2016-07-13 21:21:24,2016-07-13,20,Wednesday,43.233333333333334,Evening,Short Ride
4566,City,25,Trip Completed,2016-07-14 09:48:56,2016-07-14 10:22:52,2016-07-14,9,Thursday,33.93333333333333,Morning,Short Ride
4862,City,25,Trip Completed,2016-07-14 17:37:44,2016-07-14 18:41:40,2016-07-14,17,Thursday,63.93333333333333,Evening,Long Ride
5564,Airport,25,Trip Completed,2016-07-15 05:41:11,2016-07-15 06:53:22,2016-07-15,5,Friday,72.18333333333334,Morning,Long Ride
6187,City,25,Trip Completed,2016-07-15 17:11:08,2016-07-15 18:08:11,2016-07-15,17,Friday,57.05,Evening,Average Ride
6642,City,25,Trip Completed,2016-07-15 22:07:14,2016-07-15 22:54:02,2016-07-15,22,Friday,46.8,Night,Average Ride
322,City,26,Trip Completed,2016-07-11 07:31:00,2016-07-11 08:10:00,2016-07-11,7,Monday,39.0,Morning,Short Ride
793,City,26,Trip Completed,2016-07-11 17:04:00,2016-07-11 18:06:00,2016-07-11,17,Monday,62.0,Evening,Long Ride
898,Airport,26,Trip Completed,2016-07-11 18:14:00,2016-07-11 19:09:00,2016-07-11,18,Monday,55.0,Evening,Average Ride
1258,City,26,Trip Completed,2016-07-11 21:51:00,2016-07-11 23:00:00,2016-07-11,21,Monday,69.0,Night,Long Ride
2832,City,26,Trip Completed,2016-07-13 05:20:16,2016-07-13 06:14:07,2016-07-13,5,Wednesday,53.85,Morning,Average Ride
3139,City,26,Trip Completed,2016-07-13 08:54:04,2016-07-13 09:22:42,2016-07-13,8,Wednesday,28.633333333333333,Morning,Short Ride
3438,City,26,Trip Completed,2016-07-13 16:12:53,2016-07-13 17:13:44,2016-07-13,16,Wednesday,60.85,Afternoon,Long Ride
3966,Airport,26,Trip Completed,2016-07-13 22:50:42,2016-07-13 23:27:43,2016-07-13,22,Wednesday,37.016666666666666,Night,Short Ride
6401,Airport,26,Trip Completed,2016-07-15 19:33:00,2016-07-15 20:16:57,2016-07-15,19,Friday,43.95,Evening,Short Ride
204,City,27,Trip Completed,2016-07-11 06:04:00,2016-07-11 06:44:00,2016-07-11,6,Monday,40.0,Morning,Short Ride
632,Airport,27,Trip Completed,2016-07-11 12:20:00,2016-07-11 13:10:00,2016-07-11,12,Monday,50.0,Afternoon,Average Ride
763,City,27,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:25:00,2016-07-11,16,Monday,66.0,Afternoon,Long Ride
1786,Airport,27,Trip Completed,2016-07-12 09:03:00,2016-07-12 09:58:00,2016-07-12,9,Tuesday,55.0,Morning,Average Ride
1968,City,27,Trip Completed,2016-07-12 12:10:00,2016-07-12 12:49:00,2016-07-12,12,Tuesday,39.0,Afternoon,Short Ride
2088,Airport,27,Trip Completed,2016-07-12 15:51:00,2016-07-12 17:02:00,2016-07-12,15,Tuesday,71.0,Afternoon,Long Ride
2473,Airport,27,Trip Completed,2016-07-12 20:43:00,2016-07-12 21:20:00,2016-07-12,20,Tuesday,37.0,Evening,Short Ride
2869,Airport,27,Trip Completed,2016-07-13 05:50:09,2016-07-13 06:27:07,2016-07-13,5,Wednesday,36.96666666666667,Morning,Short Ride
3742,Airport,27,Trip Completed,2016-07-13 20:24:23,2016-07-13 20:48:05,2016-07-13,20,Wednesday,23.7,Evening,Short Ride
4440,Airport,27,Trip Completed,2016-07-14 08:26:29,2016-07-14 09:00:36,2016-07-14,8,Thursday,34.11666666666667,Morning,Short Ride
5234,City,27,Trip Completed,2016-07-14 21:09:47,2016-07-14 21:52:37,2016-07-14,21,Thursday,42.833333333333336,Night,Short Ride
6354,Airport,27,Trip Completed,2016-07-15 18:59:01,2016-07-15 19:35:10,2016-07-15,18,Friday,36.15,Evening,Short Ride
6638,City,27,Trip Completed,2016-07-15 21:59:10,2016-07-15 23:13:18,2016-07-15,21,Friday,74.13333333333334,Night,Long Ride
84,City,28,Trip Completed,2016-07-11 04:50:00,2016-07-11 05:26:00,2016-07-11,4,Monday,36.0,Late Night,Short Ride
1199,City,28,Trip Completed,2016-07-11 21:17:00,2016-07-11 21:53:00,2016-07-11,21,Monday,36.0,Night,Short Ride
1676,Airport,28,Trip Completed,2016-07-12 07:44:00,2016-07-12 08:40:00,2016-07-12,7,Tuesday,56.0,Morning,Average Ride
2774,City,28,Trip Completed,2016-07-13 04:33:38,2016-07-13 05:13:54,2016-07-13,4,Wednesday,40.266666666666666,Late Night,Short Ride
3220,Airport,28,Trip Completed,2016-07-13 09:51:41,2016-07-13 10:24:39,2016-07-13,9,Wednesday,32.96666666666667,Morning,Short Ride
3718,Airport,28,Trip Completed,2016-07-13 19:56:20,2016-07-13 20:47:17,2016-07-13,19,Wednesday,50.95,Evening,Average Ride
4904,Airport,28,Trip Completed,2016-07-14 18:02:23,2016-07-14 18:58:49,2016-07-14,18,Thursday,56.43333333333333,Evening,Average Ride
6527,Airport,28,Trip Completed,2016-07-15 20:54:01,2016-07-15 21:53:29,2016-07-15,20,Friday,59.46666666666667,Evening,Average Ride
6710,City,28,Trip Completed,2016-07-15 23:02:36,2016-07-16 00:12:12,2016-07-15,23,Friday,69.6,Night,Long Ride
1584,Airport,29,Trip Completed,2016-07-12 06:26:00,2016-07-12 07:18:00,2016-07-12,6,Tuesday,52.0,Morning,Average Ride
1966,Airport,29,Trip Completed,2016-07-12 12:05:00,2016-07-12 13:12:00,2016-07-12,12,Tuesday,67.0,Afternoon,Long Ride
2827,City,29,Trip Completed,2016-07-13 05:18:31,2016-07-13 06:18:22,2016-07-13,5,Wednesday,59.85,Morning,Average Ride
2945,Airport,29,Trip Completed,2016-07-13 06:34:13,2016-07-13 07:28:05,2016-07-13,6,Wednesday,53.86666666666667,Morning,Average Ride
3365,City,29,Trip Completed,2016-07-13 13:47:14,2016-07-13 14:51:51,2016-07-13,13,Wednesday,64.61666666666666,Afternoon,Long Ride
3548,Airport,29,Trip Completed,2016-07-13 18:07:42,2016-07-13 19:12:22,2016-07-13,18,Wednesday,64.66666666666667,Evening,Long Ride
3753,City,29,Trip Completed,2016-07-13 20:30:08,2016-07-13 21:42:32,2016-07-13,20,Wednesday,72.4,Evening,Long Ride
4569,Airport,29,Trip Completed,2016-07-14 09:48:17,2016-07-14 10:49:39,2016-07-14,9,Thursday,61.36666666666667,Morning,Long Ride
6309,Airport,29,Trip Completed,2016-07-15 18:29:54,2016-07-15 19:42:21,2016-07-15,18,Friday,72.45,Evening,Long Ride
6437,City,29,Trip Completed,2016-07-15 19:53:52,2016-07-15 20:26:32,2016-07-15,19,Friday,32.666666666666664,Evening,Short Ride
517,Airport,30,Trip Completed,2016-07-11 09:45:00,2016-07-11 10:24:00,2016-07-11,9,Monday,39.0,Morning,Short Ride
1406,Airport,30,Trip Completed,2016-07-12 03:02:00,2016-07-12 03:55:00,2016-07-12,3,Tuesday,53.0,Late Night,Average Ride
1643,Airport,30,Trip Completed,2016-07-12 07:18:00,2016-07-12 08:10:00,2016-07-12,7,Tuesday,52.0,Morning,Average Ride
2108,Airport,30,Trip Completed,2016-07-12 16:14:00,2016-07-12 16:48:00,2016-07-12,16,Tuesday,34.0,Afternoon,Short Ride
2647,City,30,Trip Completed,2016-07-12 22:46:00,2016-07-12 23:18:00,2016-07-12,22,Tuesday,32.0,Night,Short Ride
3129,City,30,Trip Completed,2016-07-13 08:41:49,2016-07-13 09:41:42,2016-07-13,8,Wednesday,59.88333333333333,Morning,Average Ride
3738,Airport,30,Trip Completed,2016-07-13 20:15:54,2016-07-13 20:55:01,2016-07-13,20,Wednesday,39.11666666666667,Evening,Short Ride
4422,Airport,30,Trip Completed,2016-07-14 08:13:15,2016-07-14 09:13:10,2016-07-14,8,Thursday,59.916666666666664,Morning,Long Ride
4790,City,30,Trip Completed,2016-07-14 16:43:53,2016-07-14 17:56:08,2016-07-14,16,Thursday,72.25,Afternoon,Long Ride
5496,City,30,Trip Completed,2016-07-15 04:59:58,2016-07-15 05:34:09,2016-07-15,4,Friday,34.18333333333333,Late Night,Short Ride
6484,Airport,30,Trip Completed,2016-07-15 20:19:45,2016-07-15 21:01:21,2016-07-15,20,Friday,41.6,Evening,Short Ride
6731,Airport,30,Trip Completed,2016-07-15 23:23:55,2016-07-16 00:11:55,2016-07-15,23,Friday,48.0,Night,Average Ride
629,Airport,31,Trip Completed,2016-07-11 12:14:00,2016-07-11 13:00:00,2016-07-11,12,Monday,46.0,Afternoon,Average Ride
745,Airport,31,Trip Completed,2016-07-11 15:48:00,2016-07-11 16:45:00,2016-07-11,15,Monday,57.0,Afternoon,Average Ride
1064,City,31,Trip Completed,2016-07-11 19:53:00,2016-07-11 20:31:00,2016-07-11,19,Monday,38.0,Evening,Short Ride
1886,Airport,31,Trip Completed,2016-07-12 10:10:00,2016-07-12 10:35:00,2016-07-12,10,Tuesday,25.0,Morning,Short Ride
5608,Airport,31,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,2016-07-15,6,Friday,48.96666666666667,Morning,Average Ride
5877,City,31,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,2016-07-15,9,Friday,30.7,Morning,Short Ride
6100,Airport,31,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,2016-07-15,14,Friday,56.666666666666664,Afternoon,Average Ride
6659,Airport,31,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,2016-07-15,22,Friday,52.083333333333336,Night,Average Ride
2162,Airport,32,Trip Completed,2016-07-12 17:34:00,2016-07-12 18:33:00,2016-07-12,17,Tuesday,59.0,Evening,Average Ride
3294,Airport,32,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,2016-07-13,11,Wednesday,50.5,Morning,Average Ride
3686,City,32,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,2016-07-13,19,Wednesday,61.05,Evening,Long Ride
4784,City,32,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,2016-07-14,16,Thursday,33.15,Afternoon,Short Ride
5896,City,32,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,2016-07-15,9,Friday,45.5,Morning,Average Ride
6190,City,32,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,2016-07-15,17,Friday,44.28333333333333,Evening,Short Ride
6551,City,32,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,2016-07-15,21,Friday,74.33333333333333,Night,Long Ride
145,City,33,Trip Completed,2016-07-11 05:32:00,2016-07-11 06:37:00,2016-07-11,5,Monday,65.0,Morning,Long Ride
735,City,33,Trip Completed,2016-07-11 15:27:00,2016-07-11 16:32:00,2016-07-11,15,Monday,65.0,Afternoon,Long Ride
918,Airport,33,Trip Completed,2016-07-11 18:22:00,2016-07-11 19:04:00,2016-07-11,18,Monday,42.0,Evening,Short Ride
1478,City,33,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00,2016-07-12,5,Tuesday,57.0,Morning,Average Ride
1957,City,33,Trip Completed,2016-07-12 11:45:00,2016-07-12 12:55:00,2016-07-12,11,Tuesday,70.0,Morning,Long Ride
3097,City,33,Trip Completed,2016-07-13 08:15:34,2016-07-13 09:12:57,2016-07-13,8,Wednesday,57.38333333333333,Morning,Average Ride
3981,Airport,33,Trip Completed,2016-07-13 23:13:54,2016-07-13 23:38:37,2016-07-13,23,Wednesday,24.716666666666665,Night,Short Ride
4175,City,33,Trip Completed,2016-07-14 05:11:15,2016-07-14 06:15:24,2016-07-14,5,Thursday,64.15,Morning,Long Ride
6237,City,33,Trip Completed,2016-07-15 17:50:37,2016-07-15 18:49:29,2016-07-15,17,Friday,58.86666666666667,Evening,Average Ride
738,City,34,Trip Completed,2016-07-11 15:30:00,2016-07-11 16:44:00,2016-07-11,15,Monday,74.0,Afternoon,Long Ride
2731,City,34,Trip Completed,2016-07-13 02:38:48,2016-07-13 03:16:56,2016-07-13,2,Wednesday,38.13333333333333,Late Night,Short Ride
2863,Airport,34,Trip Completed,2016-07-13 05:46:42,2016-07-13 06:22:39,2016-07-13,5,Wednesday,35.95,Morning,Short Ride
3528,Airport,34,Trip Completed,2016-07-13 17:50:59,2016-07-13 18:17:24,2016-07-13,17,Wednesday,26.416666666666668,Evening,Short Ride
4653,City,34,Trip Completed,2016-07-14 11:58:46,2016-07-14 12:55:21,2016-07-14,11,Thursday,56.583333333333336,Morning,Average Ride
5042,City,34,Trip Completed,2016-07-14 19:21:16,2016-07-14 20:05:07,2016-07-14,19,Thursday,43.85,Evening,Short Ride
360,Airport,35,Trip Completed,2016-07-11 08:02:00,2016-07-11 09:05:00,2016-07-11,8,Monday,63.0,Morning,Long Ride
771,Airport,35,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:34:00,2016-07-11,16,Monday,75.0,Afternoon,Long Ride
1274,City,35,Trip Completed,2016-07-11 22:01:00,2016-07-11 23:21:00,2016-07-11,22,Monday,80.0,Night,Long Ride
1501,City,35,Trip Completed,2016-07-12 05:41:00,2016-07-12 06:47:00,2016-07-12,5,Tuesday,66.0,Morning,Long Ride
1972,City,35,Trip Completed,2016-07-12 12:22:00,2016-07-12 12:43:00,2016-07-12,12,Tuesday,21.0,Afternoon,Short Ride
2871,City,35,Trip Completed,2016-07-13 05:53:33,2016-07-13 07:00:33,2016-07-13,5,Wednesday,67.0,Morning,Long Ride
3395,City,35,Trip Completed,2016-07-13 14:52:52,2016-07-13 15:33:04,2016-07-13,14,Wednesday,40.2,Afternoon,Short Ride
3572,City,35,Trip Completed,2016-07-13 18:25:52,2016-07-13 19:31:28,2016-07-13,18,Wednesday,65.6,Evening,Long Ride
4118,Airport,35,Trip Completed,2016-07-14 04:28:35,2016-07-14 05:26:48,2016-07-14,4,Thursday,58.21666666666667,Late Night,Average Ride
4739,City,35,Trip Completed,2016-07-14 14:52:43,2016-07-14 15:37:25,2016-07-14,14,Thursday,44.7,Afternoon,Short Ride
6556,City,35,Trip Completed,2016-07-15 21:09:57,2016-07-15 21:38:06,2016-07-15,21,Friday,28.15,Night,Short Ride
6677,Airport,35,Trip Completed,2016-07-15 22:29:56,2016-07-15 23:22:48,2016-07-15,22,Friday,52.86666666666667,Night,Average Ride
1104,Airport,36,Trip Completed,2016-07-11 20:17:00,2016-07-11 21:20:00,2016-07-11,20,Monday,63.0,Evening,Long Ride
1596,Airport,36,Trip Completed,2016-07-12 06:39:00,2016-07-12 07:30:00,2016-07-12,6,Tuesday,51.0,Morning,Average Ride
1835,Airport,36,Trip Completed,2016-07-12 09:35:00,2016-07-12 10:30:00,2016-07-12,9,Tuesday,55.0,Morning,Average Ride
2110,Airport,36,Trip Completed,2016-07-12 16:19:00,2016-07-12 17:12:00,2016-07-12,16,Tuesday,53.0,Afternoon,Average Ride
2759,Airport,36,Trip Completed,2016-07-13 03:50:03,2016-07-13 04:33:15,2016-07-13,3,Wednesday,43.2,Late Night,Short Ride
3010,Airport,36,Trip Completed,2016-07-13 07:26:03,2016-07-13 08:40:52,2016-07-13,7,Wednesday,74.81666666666666,Morning,Long Ride
3403,City,36,Trip Completed,2016-07-13 15:16:52,2016-07-13 15:45:52,2016-07-13,15,Wednesday,29.0,Afternoon,Short Ride
3856,Airport,36,Trip Completed,2016-07-13 21:34:21,2016-07-13 22:26:18,2016-07-13,21,Wednesday,51.95,Night,Average Ride
4472,City,36,Trip Completed,2016-07-14 08:39:44,2016-07-14 09:55:40,2016-07-14,8,Thursday,75.93333333333334,Morning,Long Ride
5199,City,36,Trip Completed,2016-07-14 20:50:52,2016-07-14 21:57:39,2016-07-14,20,Thursday,66.78333333333333,Evening,Long Ride
5612,City,36,Trip Completed,2016-07-15 06:15:54,2016-07-15 07:17:47,2016-07-15,6,Friday,61.88333333333333,Morning,Long Ride
6614,Airport,36,Trip Completed,2016-07-15 21:40:39,2016-07-15 22:56:08,2016-07-15,21,Friday,75.48333333333333,Night,Long Ride
191,Airport,37,Trip Completed,2016-07-11 05:55:00,2016-07-11 06:45:00,2016-07-11,5,Monday,50.0,Morning,Average Ride
333,City,37,Trip Completed,2016-07-11 07:43:00,2016-07-11 08:53:00,2016-07-11,7,Monday,70.0,Morning,Long Ride
488,Airport,37,Trip Completed,2016-07-11 09:35:00,2016-07-11 10:20:00,2016-07-11,9,Monday,45.0,Morning,Average Ride
1780,City,37,Trip Completed,2016-07-12 08:58:00,2016-07-12 09:45:00,2016-07-12,8,Tuesday,47.0,Morning,Average Ride
2235,Airport,37,Trip Completed,2016-07-12 18:12:00,2016-07-12 19:14:00,2016-07-12,18,Tuesday,62.0,Evening,Long Ride
2516,City,37,Trip Completed,2016-07-12 21:05:00,2016-07-12 22:18:00,2016-07-12,21,Tuesday,73.0,Night,Long Ride
4209,City,37,Trip Completed,2016-07-14 05:37:01,2016-07-14 06:42:12,2016-07-14,5,Thursday,65.18333333333334,Morning,Long Ride
4726,City,37,Trip Completed,2016-07-14 13:52:52,2016-07-14 15:04:54,2016-07-14,13,Thursday,72.03333333333333,Afternoon,Long Ride
5088,Airport,37,Trip Completed,2016-07-14 19:52:54,2016-07-14 21:06:33,2016-07-14,19,Thursday,73.65,Evening,Long Ride
